:ID,:LABEL,lemma,annotator,line_id,line_text
739,RAKSHASA,प्रपतन,4,1,https://archive.org/details/dli.ernet.199817/
740,MONKEY,प्रभाव,4,1,https://archive.org/details/dli.ernet.199817/
741,MONKEY,प्रभोज्य,4,1,https://archive.org/details/dli.ernet.199817/
742,RAKSHASA,प्रमति,4,1,https://archive.org/details/dli.ernet.199817/
743,RAKSHASA,प्रमाथ,4,1,https://archive.org/details/dli.ernet.199817/
744,RISHI,प्रमुचि,4,1,https://archive.org/details/dli.ernet.199817/
745,RISHI,प्रमोदन,4,1,https://archive.org/details/dli.ernet.199817/
746,PLACE,प्रयाग,4,1,https://archive.org/details/dli.ernet.199817/
747,MONKEY,प्रसभ,4,1,https://archive.org/details/dli.ernet.199817/
748,MONKEY,कुमुद,4,1,https://archive.org/details/dli.ernet.199817/
749,COUNTRY,प्रस्थल,4,1,https://archive.org/details/dli.ernet.199817/
750,HILL,प्रस्रवण,4,1,https://archive.org/details/dli.ernet.199817/
751,DEVA,प्रहास,4,1,https://archive.org/details/dli.ernet.199817/
752,DEVA,वरुण,4,1,https://archive.org/details/dli.ernet.199817/
753,RAKSHASA,हिरण्यकशिपु,4,1,https://archive.org/details/dli.ernet.199817/
754,RAKSHASA,प्रह्लाद,4,1,https://archive.org/details/dli.ernet.199817/
755,RAKSHASA,प्रहेति,4,1,https://archive.org/details/dli.ernet.199817/
756,TOWN,प्राग्भट,4,1,https://archive.org/details/dli.ernet.199817/
757,DEVINE_MAN,प्राजापत्य,4,1,https://archive.org/details/dli.ernet.199817/
758,DEVINE_FIRE,पावक,4,1,https://archive.org/details/dli.ernet.199817/
759,NIDHI,प्रौष्ठपद,4,1,https://archive.org/details/dli.ernet.199817/
760,MONKEY,प्लक्ष,4,1,https://archive.org/details/dli.ernet.199817/
761,GANDHARVA,बभ्रु,4,1,https://archive.org/details/dli.ernet.199817/
762,SOLDIER,बर्बरा(बहु.),4,1,https://archive.org/details/dli.ernet.199817/
763,DEVINE_COW,शवला,4,1,https://archive.org/details/dli.ernet.199817/
764,DAITYA,बल,4,1,https://archive.org/details/dli.ernet.199817/
765,RAKSHASA,विरोचन,4,1,https://archive.org/details/dli.ernet.199817/
766,MONKEY,बलि,4,1,https://archive.org/details/dli.ernet.199817/
767,RAKSHASA,बहुदंष्ट्रा,4,1,https://archive.org/details/dli.ernet.199817/
768,PRAJAPATI,बहुपुत्र,4,1,https://archive.org/details/dli.ernet.199817/
769,PRAJAPATI,संश्रय,4,1,https://archive.org/details/dli.ernet.199817/
770,COUNTRY,बाह्ली,4,1,https://archive.org/details/dli.ernet.199817/
771,COUNTRY,बाह्लीक,4,1,https://archive.org/details/dli.ernet.199817/
772,LAKE,बिन्दु,4,1,https://archive.org/details/dli.ernet.199817/
773,HUMAN,महावीर,4,1,https://archive.org/details/dli.ernet.199817/
774,MONKEY,तार,4,1,https://archive.org/details/dli.ernet.199817/
775,HUMAN,ब्रह्मदत्त,4,1,https://archive.org/details/dli.ernet.199817/
776,COUNTRY,बराहमाल,4,1,https://archive.org/details/dli.ernet.199817/
777,RAKSHASA,ब्रह्मराक्षस(बहु.),4,1,https://archive.org/details/dli.ernet.199817/
778,SACRIFICE,यज्ञ,4,1,https://archive.org/details/dli.ernet.199817/
779,RAKSHASA,ब्रह्मशत्रु,4,1,https://archive.org/details/dli.ernet.199817/
781,RAKSHASHI,ब्रह्महत्या,4,1,https://archive.org/details/dli.ernet.199817/
782,HUMAN,ब्राह्मण,4,1,https://archive.org/details/dli.ernet.199817/
783,HUMAN,पुत्र,4,1,https://archive.org/details/dli.ernet.199817/
784,DEVA,भग,4,1,https://archive.org/details/dli.ernet.199817/
785,REGIONAL_ELEPHANT,भद्र 1,4,1,https://archive.org/details/dli.ernet.199817/
786,HUMAN,भद्र 2,4,1,https://archive.org/details/dli.ernet.199817/
787,HUMAN,भद्रमदा,4,1,https://archive.org/details/dli.ernet.199817/
788,DEVI,भया,4,1,https://archive.org/details/dli.ernet.199817/
789,GOD,यम,4,1,https://archive.org/details/dli.ernet.199817/
790,RAKSHASA,हेति,4,1,https://archive.org/details/dli.ernet.199817/
791,RAKSHASA,विद्युत्केशी,4,1,https://archive.org/details/dli.ernet.199817/
792,FOREST,भारुण्ड,4,1,https://archive.org/details/dli.ernet.199817/
793,COUNTRY,भरत 2,4,1,https://archive.org/details/dli.ernet.199817/
794,HUMAN,भरद्वाज 1,4,1,https://archive.org/details/dli.ernet.199817/
795,DEVI,रेणुका,4,1,https://archive.org/details/dli.ernet.199817/
796,RAKSHASA,भासकर्ण,4,1,https://archive.org/details/dli.ernet.199817/
797,RAKSHASHI,भासी,4,1,https://archive.org/details/dli.ernet.199817/
798,BIRD,भास,4,1,https://archive.org/details/dli.ernet.199817/
799,RAKSHASA,भीम 1,4,1,https://archive.org/details/dli.ernet.199817/
800,MOUNTAIN_PEAK,भृगु 1,4,1,https://archive.org/details/dli.ernet.199817/
801,DEVI,भृगुपत्नी,4,1,https://archive.org/details/dli.ernet.199817/
802,MOUNTAIN,भृगुतुङ्ग,4,1,https://archive.org/details/dli.ernet.199817/
803,LOKA,पाताल,4,1,https://archive.org/details/dli.ernet.199817/
804,TOWN,भोगवती,4,1,https://archive.org/details/dli.ernet.199817/
805,RAKSHASA,मकराक्ष,4,1,https://archive.org/details/dli.ernet.199817/
806,COUNTRY,मगध,4,1,https://archive.org/details/dli.ernet.199817/
807,RIVER,शोण,4,1,https://archive.org/details/dli.ernet.199817/
808,HUMAN,मङ्गल,4,1,https://archive.org/details/dli.ernet.199817/
809,RAKSHASA,मणिभद्र,4,1,https://archive.org/details/dli.ernet.199817/
810,RISHI,मतङ्ग,4,1,https://archive.org/details/dli.ernet.199817/
811,COUNTRY,मत्स्य,4,1,https://archive.org/details/dli.ernet.199817/
812,HUMAN,मदयन्ती 1,4,1,https://archive.org/details/dli.ernet.199817/
813,KING,विर्यसह,4,1,https://archive.org/details/dli.ernet.199817/
814,KING,सौदास,4,1,https://archive.org/details/dli.ernet.199817/
815,HUMAN,मदयन्ती 2,4,1,https://archive.org/details/dli.ernet.199817/
816,COUNTRY,मद्रक,4,1,https://archive.org/details/dli.ernet.199817/
817,DAITYA,मधु 1,4,1,https://archive.org/details/dli.ernet.199817/
818,RAKSHASA,मधु 2,4,1,https://archive.org/details/dli.ernet.199817/
819,HUMAN,मधुमत्त,4,1,https://archive.org/details/dli.ernet.199817/
820,TOWN,मधुरा,4,1,https://archive.org/details/dli.ernet.199817/
821,FOREST,मधुवन,4,1,https://archive.org/details/dli.ernet.199817/
822,MONKEY,दधिमुख,4,1,https://archive.org/details/dli.ernet.199817/
823,HUMAN,मधुस्पन्द,4,1,https://archive.org/details/dli.ernet.199817/
824,HUMAN,मनु 1,4,1,https://archive.org/details/dli.ernet.199817/
825,HUMAN,मन्त्रपाल,4,1,https://archive.org/details/dli.ernet.199817/
826,RAKSHASHI,मन्थरा 1,4,1,https://archive.org/details/dli.ernet.199817/
829,RIVER,मन्दाकिनी 1,4,1,https://archive.org/details/dli.ernet.199817/
830,RISHI,सुक्तीक्ष्ण,4,1,https://archive.org/details/dli.ernet.199817/
831,RIVER,मन्दाकिनी 2,4,1,https://archive.org/details/dli.ernet.199817/
832,MOUNTAIN,मन्दार,4,1,https://archive.org/details/dli.ernet.199817/
833,EVENT,समुद्रमन्थन,4,1,https://archive.org/details/dli.ernet.199817/
834,CLASS_OF_DAITYAS,मन्देह,4,1,https://archive.org/details/dli.ernet.199817/
835,SEA,लोहित,4,1,https://archive.org/details/dli.ernet.199817/
837,HILL,मैनाक,4,1,https://archive.org/details/dli.ernet.199817/
838,HUMAN,मरु 1,4,1,https://archive.org/details/dli.ernet.199817/
839,HUMAN,प्रतीन्धक,4,1,https://archive.org/details/dli.ernet.199817/
840,STORM_DEITIES,मरुत् (बहु.),4,1,https://archive.org/details/dli.ernet.199817/
841,KING,मरुत्त,4,1,https://archive.org/details/dli.ernet.199817/
842,RISHI,संवर्त,4,1,https://archive.org/details/dli.ernet.199817/
843,TOWN,मलद,4,1,https://archive.org/details/dli.ernet.199817/
844,MOUNTAIN,मलय,4,1,https://archive.org/details/dli.ernet.199817/
845,RAKSHASA,महाकपाल,4,1,https://archive.org/details/dli.ernet.199817/
846,PART_OF_A_COUNTRY,महाग्राम,4,1,https://archive.org/details/dli.ernet.199817/
847,RIVER,महानदी,4,1,https://archive.org/details/dli.ernet.199817/
848,RAKSHASA,महानाद,4,1,https://archive.org/details/dli.ernet.199817/
849,REGIONAL_ELEPHANT,महापद्म,4,1,https://archive.org/details/dli.ernet.199817/
850,RAKSHASA,महापार्श्व,4,1,https://archive.org/details/dli.ernet.199817/
851,RAKSHASA,महामाली,4,1,https://archive.org/details/dli.ernet.199817/
852,HILL,महारुण,4,1,https://archive.org/details/dli.ernet.199817/
853,HUMAN,महारोमा,4,1,https://archive.org/details/dli.ernet.199817/
854,HUMAN,कीर्तिरात,4,1,https://archive.org/details/dli.ernet.199817/
855,HUMAN,स्वर्णरोमा,4,1,https://archive.org/details/dli.ernet.199817/
856,RIVER,मही,4,1,https://archive.org/details/dli.ernet.199817/
857,HUMAN,महीध्रक,4,1,https://archive.org/details/dli.ernet.199817/
858,MOUNTAIN,महेन्द्र,4,1,https://archive.org/details/dli.ernet.199817/
859,TOWN,महोदय 1,4,1,https://archive.org/details/dli.ernet.199817/
860,RISHI,महोदय 2,4,1,https://archive.org/details/dli.ernet.199817/
861,RAKSHASA,महोदर,4,1,https://archive.org/details/dli.ernet.199817/
862,RISHI,माण्डकर्णि,4,1,https://archive.org/details/dli.ernet.199817/
863,HUMAN,माण्डवी,4,1,https://archive.org/details/dli.ernet.199817/
864,HUMAN,मातङ्गी,4,1,https://archive.org/details/dli.ernet.199817/
865,DEVA,मातली,4,1,https://archive.org/details/dli.ernet.199817/
867,RANGE_OF_HILLS,मानस 1,4,1,https://archive.org/details/dli.ernet.199817/
868,MONKEY,मारीच 1,4,1,https://archive.org/details/dli.ernet.199817/
869,MONKEY,मारीच 2 (बहु.),4,1,https://archive.org/details/dli.ernet.199817/
870,GOD,मारुत,4,1,https://archive.org/details/dli.ernet.199817/
871,RISHI,मार्कण्डेय,4,1,https://archive.org/details/dli.ernet.199817/
872,COUNTRY,मालव,4,1,https://archive.org/details/dli.ernet.199817/
873,RIVER,मालिनी,4,1,https://archive.org/details/dli.ernet.199817/
874,HILL,अपरताल,4,1,https://archive.org/details/dli.ernet.199817/
875,HILL,प्रलम्ब,4,1,https://archive.org/details/dli.ernet.199817/
876,RIVER,माल्यवती,4,1,https://archive.org/details/dli.ernet.199817/
877,HILL,माल्यवान् 1,4,1,https://archive.org/details/dli.ernet.199817/
878,COUNTRY,माहिषक,4,1,https://archive.org/details/dli.ernet.199817/
879,GOD,मित्र,4,1,https://archive.org/details/dli.ernet.199817/
880,RAKSHASA,मित्रघ्न,4,1,https://archive.org/details/dli.ernet.199817/
881,NYMPH,मिश्रकेशी,4,1,https://archive.org/details/dli.ernet.199817/
882,COUNTRY,मुरवीपत्तन,4,1,https://archive.org/details/dli.ernet.199817/
883,TRIBE,मुष्टिक,4,1,https://archive.org/details/dli.ernet.199817/
884,DEVI,मृगमन्दा,4,1,https://archive.org/details/dli.ernet.199817/
885,DEVI,मृगी,4,1,https://archive.org/details/dli.ernet.199817/
886,DEVA,मृत्यु,4,1,https://archive.org/details/dli.ernet.199817/
887,COUNTRY,मेखला,4,1,https://archive.org/details/dli.ernet.199817/
888,MOUNTAIN,मेघ,4,1,https://archive.org/details/dli.ernet.199817/
890,RAKSHASA,मेघनाद,4,1,https://archive.org/details/dli.ernet.199817/
891,RISHI,मेधातिथिपुत्र,4,1,https://archive.org/details/dli.ernet.199817/
892,NYMPH,मेनका,4,1,https://archive.org/details/dli.ernet.199817/
893,RISHI,मेरुसावर्णी,4,1,https://archive.org/details/dli.ernet.199817/
894,HUMAN,स्वयंप्रभा,4,1,https://archive.org/details/dli.ernet.199817/
896,HUMAN,मौद्गल्य,4,1,https://archive.org/details/dli.ernet.199817/
897,RACE,म्लेच्छ,4,1,https://archive.org/details/dli.ernet.199817/
898,RACE,यक्ष 1,4,1,https://archive.org/details/dli.ernet.199817/
899,MONKEY,यक्ष 2,4,1,https://archive.org/details/dli.ernet.199817/
900,RAKSHASA,यज्ञकोप,4,1,https://archive.org/details/dli.ernet.199817/
901,RAKSHASA,यज्ञशत्रु 1,4,1,https://archive.org/details/dli.ernet.199817/
902,RAKSHASA,यज्ञशत्रु 2,4,1,https://archive.org/details/dli.ernet.199817/
903,HUMAN,यदु,4,1,https://archive.org/details/dli.ernet.199817/
905,RAKSHASA,यमल,4,1,https://archive.org/details/dli.ernet.199817/
906,RIVER,यमुना,4,1,https://archive.org/details/dli.ernet.199817/
907,RISHI,यवक्रीत,4,1,https://archive.org/details/dli.ernet.199817/
909,LAND,यवद्वीप,4,1,https://archive.org/details/dli.ernet.199817/
910,RACE,यवन,4,1,https://archive.org/details/dli.ernet.199817/
911,HILL,यामुन,4,1,https://archive.org/details/dli.ernet.199817/
912,RAKSHASA,युद्धोन्मत्त,4,1,https://archive.org/details/dli.ernet.199817/
183,TREE,अर्जुनक,3,2,https://archive.org/details/pnGL_valmiki-ramayan-kosh-by-ramkumar-ray-kashi-sanskrit-granth-mala-series-no.-168-m/
184,INSECT,इन्द्रगोप,3,2,https://archive.org/details/pnGL_valmiki-ramayan-kosh-by-ramkumar-ray-kashi-sanskrit-granth-mala-series-no.-168-m/
185,ANIMAL,ईहामृग,3,2,https://archive.org/details/pnGL_valmiki-ramayan-kosh-by-ramkumar-ray-kashi-sanskrit-granth-mala-series-no.-168-m/
