:ID,:LABEL,lemma,auto
1801,Plava_maansa,बकमांस,
1802,Plava_maansa,क्रौञ्चमांस,
1803,Plava_maansa,शरारिमांस,
1804,Plava_praani,नन्दीमुखी,
1805,Plava_praani,कादम्ब,
1806,Plava_praani,बलाक,
1807,Plava_maansa,नन्दीमुखीमांस,
1808,Plava_maansa,कादम्बमांस,
1809,Plava_maansa,बलाकमांस,
1810,Location,सलील,
1811,Koshastha_praani,शङ्ख,
1812,Koshastha_praani,शङ्खनख,
1813,Koshastha_praani,शुक्ति,
1814,Koshastha_praani,शम्बूक,
1815,Koshastha_praani,कर्कट,
1816,Koshastha_maansa,शङ्खमांस,
1817,Koshastha_maansa,शङ्खनखमांस,
1818,Koshastha_maansa,शुक्तिमांस,
1819,Koshastha_maansa,शम्बूकमांस,
1820,Koshastha_maansa,कर्कटमांस,
1821,Koshastha_maansa,कोशस्थमांस,
1825,Paadii_praani,गोधा,
1822,Paadii_praani,कुम्भीर,
1823,Paadii_praani,कूर्म,
1824,Paadii_praani,नक्र,
1826,Paadii_praani,मकर,
1827,Paadii_praani,शङ्कु,
1831,Paadii_maansa,गोधामांस,
1829,Paadii_maansa,कूर्ममांस,
1828,Paadii_maansa,कुम्भीरमांस,
1830,Paadii_maansa,नक्रमांस,
1832,Paadii_maansa,मकरमांस,
1833,Paadii_maansa,शङ्कुमांस,
1834,Paadii_praani,पादी,
1835,Paadii_maansa,पादीमांस,
2379,Paadii_praani,घण्टिक,
2381,Paadii_praani,शिशुमार,
2380,Paadii_maansa,घण्टिकमांस,
2382,Paadii_maansa,शिशुमारमांस,
1836,Matsya_praani,मत्स्य,
1837,Matsya_praani,मीन,
1838,Matsya_praani,विसार,
1839,Matsya_praani,झष,
1840,Matsya_praani,वैसारिण,
1841,Matsya_praani,अण्डज,
1842,Matsya_maansa,मत्स्यमांस,
1843,Matsya_praani,शकुली,
1845,Matsya_praani,सुदर्शन,
1844,Matsya_praani,पृथुरोमन्,
1846,Matsya_praani,रोहित,
1847,Matsya_maansa,रोहितमांस,
2632,Affected_individual,मद्यासक्त,
2633,Affected_individual,व्यवायासक्त,
2634,Affected_individual,दीप्ताग्निन्,
1850,Gandha_property,सुगन्धि,
1849,State_of_dosha,सन्निपात,
1851,Dhatu_pob,असृक्,
2468,Nija_roga,असृक् विकार,
1855,Janghaala_praani,रोझ,
1853,Janghaala_praani,नीलाण्डक,
1854,Janghaala_praani,गवय,
1857,Janghaala_maansa,गवयमांस,
1856,Janghaala_maansa,नीलाण्डकमांस,
1858,Janghaala_maansa,रोझमांस,
1863,Maansa,मांस,
1860,Janghaala_praani,साबर,
1864,Janghaala_maansa,साबरमांस,
1862,Maansa,पलल,
1861,Janghaala_maansa,साबरपलल,
1869,Bilastha_praani,बिलेशय,
1866,Bilastha_praani,लम्बकर्ण,
1867,Bilastha_praani,शूली,
1868,Bilastha_praani,लोमकर्ण,
2197,Qualifier,सदा,
1870,State_of_dosha,साधारण,
1875,Bilastha_praani,श्वावित्,
1872,Bilastha_praani,सेधा,
1873,Bilastha_praani,शल्यक,
1874,Bilastha_maansa,शल्यकमांस,
1878,Bird,खग,
1879,Bird,विहङ्ग,
1881,Bird,विहङ्गम,
1880,Bird,विहग,
1877,Bird,पक्षी,
1885,Bird,विष्किर,
1887,Bird,अण्डज,
1882,Bird,शकुनि,
1883,Bird,वि,
1884,Bird,पतत्रिन्,
1886,Bird,विकिर,
1888,Substance,धान्याङ्कुर,
2635,Bird,धान्याङ्कुरचरपक्षी,
2636,Maansa,धान्याङ्कुरचरपक्षीमांस,
1891,Aanupa_desh,आनूप,
1889,Aanupa_praani,आनूपपक्षी,
1890,Aanupa_maansa,आनूपपक्षीमांस,
1893,Vishkira_praani,वर्त्तक,
1892,Vishkira_praani,वर्तीक,
1894,Vishkira_praani,चित्र,
1895,Vishkira_praani,वर्त्तका,
1896,Vishkira_maansa,वर्त्तकामांस,
1897,Vishkira_praani,पांशुल,
1898,Vishkira_praani,गौरक,
1899,Vishkira_praani,पौण्ड्रक,
1900,Vishkira_praani,दर्भर,
1901,Vishkira_maansa,पांशुलमांस,
1902,Vishkira_maansa,गौरकमांस,
1903,Vishkira_maansa,पौण्ड्रकमांस,
1904,Vishkira_maansa,दर्भरमांस,
1905,Visha,गर,
1906,Nija_roga,हृदयामय,
1907,Nija_roga,हृद्रोग,
1911,Vishkira_praani,वार्त्तीक,
1908,Vishkira_praani,वर्त्तीक,
1910,Vishkira_praani,वर्त्तिचटक,
1909,Vishkira_maansa,वर्त्तीकमांस,
1914,Vishkira_praani,कपिञ्जल,
1915,Vishkira_maansa,कपिञ्जलमांस,
1912,Vishkira_praani,तित्तिरि,
1913,Vishkira_maansa,तित्तिरिमांस,
1919,Vishkira_praani,कुलिङ्ग,
1918,Vishkira_maansa,कुलिङ्गमांस,
1921,Vishkira_praani,कालकण्ठक,
1916,Vishkira_praani,चटक,
1920,Vishkira_praani,कलविङ्क,
1917,Vishkira_maansa,चटकमांस,
1923,Location,वेश्मन्,
1924,Vishkira_praani,वेश्मचटक,
1925,Vishkira_maansa,वेश्मचटकमांस,
1922,State_of_dosha,सन्निपात,
1926,Vishkira_praani,कुक्कुट,
1930,Vishkira_maansa,कुक्कुटमांस,
1927,Vishkira_praani,कृकवाकु,
1928,Vishkira_praani,कालज्ञ,
1929,Vishkira_praani,चरणायुध,
1931,Vishkira_praani,ताम्रचूड,
1932,Vishkira_praani,दक्ष,
1933,Vishkira_praani,यामनादिन्,
1934,Vishkira_praani,शिखण्डिक,
1935,Rasa_property,कषायक,
1936,Vishkira_praani,आरण्यकुक्कुट,
1937,Vishkira_maansa,आरण्यकुक्कुटमांस,
1938,Location,अरण्य,
1939,Roga,वमि,
1940,Nija_roga,विषमज्वर,
1944,Pratuda_praani,हरित,
1941,Pratuda_praani,हारीत,
1942,Pratuda_maansa,हारीतमांस,
1943,Pratuda_praani,रक्तपीत,
1945,Pratuda_praani,पाण्डु,
1946,Pratuda_praani,चित्रपक्ष,
1947,Pratuda_praani,कलध्वनि,
1949,Pratuda_maansa,चित्रपक्षमांस,
1953,Pratuda_praani,कपोत,
1951,Pratuda_praani,धवलपाण्डु,
1954,Pratuda_praani,स्फुटध्वनि,
1952,Pratuda_maansa,धवलपाण्डुमांस,
1955,Pratuda_praani,मयूर,
1956,Pratuda_praani,चन्द्रकी,
1957,Pratuda_praani,केकी,
1958,Pratuda_praani,मेघराव,
1959,Pratuda_praani,भुजङ्गभुज्,
1960,Pratuda_maansa,मयूरमांस,
1961,Pratuda_praani,शिखिन्,
1962,Pratuda_praani,शिखावल,
1963,Pratuda_praani,बर्हिन्,
1964,Pratuda_praani,शिखण्डिन्,
1965,Pratuda_praani,नीलकण्ठक,
1966,Pratuda_praani,शुक्लापाङ्ग,
1967,Pratuda_praani,मेघनादानुलासिन्,
1968,Pratuda_praani,कलापिन्,
1971,Pratuda_praani,कपोत,
1969,Pratuda_praani,पारावत,
1973,Pratuda_maansa,पारावतमांस,
1970,Pratuda_praani,कलरव,
1972,Pratuda_praani,रक्तलोचन,
1974,Dhatu_pob,वीर्य,
1975,Anda_gpob,अण्ड,
1976,Jaangala_praani,पक्षिन्,
2469,Degree,न अति,
2470,Anda_gpob,पक्षाण्ड,
1977,Graamya_praani,छाग,
1984,Graamya_maansa,छागमांस,
1978,Graamya_praani,छागल,
1979,Graamya_praani,बर्कर,
1980,Graamya_praani,बस्त,
1981,Graamya_praani,अज,
1982,Graamya_praani,छेलक,
1983,Graamya_praani,स्तुभ,
1985,Graamya_praani,अजा,
1986,Graamya_praani,छागी,
1987,Graamya_praani,स्तुभा,
1988,Graamya_praani,छेलिका,
1989,Graamya_praani,गलस्तनी,
1990,Graamya_maansa,अजामांस,
1992,Nija_roga,पीनस,
2637,Karma,दाहिन्,
2471,Substance,बलकर द्रव्य,
1994,Graamya_praani,अप्रसूता अजा,
1993,State,अप्रसूता,
1995,Graamya_maansa,अप्रसूता-अजा-मांस,
1996,State_of_disease,शुष्ककास,
1999,State,बाल,
1997,Graamya_praani,बालअजासुत,
1998,Graamya_maansa,बाल-अजा-सुत-मांस,
2000,Effect_property,सुख,
2004,Part_of_body,अण्ड,
2002,Graamya_praani,अण्डनिष्कासितछाग,
2001,Vrushana_gpob,अण्डकोष,
2003,Jaangala_maansa,अण्डनिष्कासितछागमांस,
2006,Dhatu_pob,मांस,
2005,Karma,स्रोतोशोधन,
2472,Graamya_praani,वृद्धछाग,
2473,Graamya_maansa,वृद्धछागमांस,
2474,Graamya_praani,व्याधिमृतछाग,
2475,Graamya_maansa,व्याधिमृतछागमांस,
2007,Shiras_gpob,छागमुण्ड,
2008,Part_of_body,ऊर्ध्वजत्रु,
2009,Roga,ऊर्ध्वजत्रुविकार,
2010,Graamya_praani,मेष,
2011,Graamya_maansa,मेषमांस,
2012,Graamya_praani,मेढ्र,
2013,Graamya_praani,मेढ,
2014,Graamya_praani,हुड,
2015,Graamya_praani,उरण,
2016,Graamya_praani,एडक,
2017,Graamya_praani,अवि,
2018,Graamya_praani,वृष्णि,
2019,Graamya_praani,ऊर्णायु,
2020,Graamya_praani,अण्डविहीनमेष,
2021,Graamya_maansa,अण्डविहीनमेषमांस,
2022,Graamya_praani,पृथुशृङ्ग,
2023,Graamya_praani,मेद:पुच्छ,
2024,Graamya_praani,दुम्बक,
2025,Graamya_maansa,एडकमांस,
2027,Jaangala_maansa,एडकपल,
2026,Jaangala_maansa,मेषामिष,
2028,Graamya_maansa,मेद:पुच्छमांस,
2029,Shaariira_kriyaabhaava_pob,श्रम,
2030,Nija_roga,वातव्याधि,
2034,Graamya_praani,वृष,
2031,Graamya_praani,बलीवर्द,
2032,Graamya_praani,वृषभ,
2033,Graamya_praani,ऋषभ,
2035,Graamya_praani,गो,
2036,Graamya_praani,अनडुह्,
2037,Graamya_praani,सौरभेय,
2038,Graamya_praani,उक्षन्,
2039,Graamya_praani,भद्र,
2040,Graamya_praani,सुरभि,
2041,Graamya_praani,सौरभेयी,
2042,Graamya_praani,माहेयी,
2043,Graamya_maansa,गोमांस,
2044,Quantity,सु,
2045,Karma,अपथ्य,
2047,Graamya_praani,अश्व,
2046,Graamya_praani,घोटक,
2048,Graamya_praani,तुरग,
2049,Graamya_praani,तुरङ्ग,
2050,Graamya_praani,तुरङ्गम,
2056,Graamya_praani,सैन्धव,
2051,Graamya_praani,वाजिन्,
2052,Graamya_praani,वाह,
2054,Graamya_praani,गन्धर्व,
2055,Graamya_praani,हय,
2057,Graamya_praani,सप्ति,
2053,Graamya_praani,अर्वन्,
2058,Graamya_maansa,अश्वमांस,
2067,Kulechara_praani,महिष,
2068,Kulechara_praani,घोटकारि,
2069,Kulechara_praani,कासर,
2070,Kulechara_praani,रजस्वल,
2073,Kulechara_praani,लुलाय,
2071,Kulechara_praani,पीनस्कन्ध,
2072,Kulechara_praani,कृष्णकाय,
2074,Kulechara_praani,यमवाहन,
2075,Kulechara_maansa,महिषामिष,
2076,Kulechara_maansa,महिषमांस,
2582,Karma,तनुदार्ढ्य,
2078,Kulechara_praani,मण्डूक,
2079,Kulechara_praani,प्लवग,
2080,Kulechara_praani,भेक,
2081,Kulechara_praani,वर्षाभू,
2082,Kulechara_praani,दर्दुर,
2083,Kulechara_praani,हरि,
2084,Kulechara_maansa,मण्डूकमांस,
2087,Paadii_praani,कूर्म,
2085,Paadii_praani,कच्छप,
2088,Paadii_praani,कमठ,
2089,Paadii_praani,दृढपृष्ठक,
2086,Paadii_praani,गूढपात्,
2090,Paadii_maansa,कच्छपमांस,
2199,Animal,सद्योहतप्राणी,
2200,Maansa,सद्योहतप्राणीमांस,
2201,Roga,व्याधि,
2202,Substance,अमृत,
2638,State_of_life_cycle,वयस्,
2204,Karma,सात्म्य,
2294,Animal,असद्योहतप्राणी,
2295,Maansa,असद्योहतप्राणीमांस,
2207,Nija_roga,अतीसार,
2205,Animal,स्वयंमृतप्राणी,
2206,Maansa,स्वयंमृतप्राणीमांस,
2092,State,बाल,
2091,State,वृद्ध,
2097,Maansa,वृद्धप्राणीमांस,
2098,Maansa,बालप्राणीमांस,
2094,Animal,प्राणिन्,
2095,Animal,वृद्धप्राणी,
2096,Animal,बालप्राणी,
2093,State_of_substance,शुष्क,
2208,Animal,सर्पदष्टप्राणी,
2209,Maansa,सर्पदष्टप्राणीमांस,
2210,Maansa,शुष्कमांस,
2214,Roga,शूल,
2211,Maansa,व्यालदष्टप्राणीमांस,
2212,Animal,व्यालदष्टप्राणी,
2213,Substance,शूलकर द्रव्य,
2215,Animal,विषमृतप्राणी,
2216,Maansa,विषमृतप्राणीमांस,
2217,Animal,अम्बुमृतप्राणी,
2218,Maansa,अम्बुमृतप्राणीमांस,
2219,Animal,रुजामृतप्राणी,
2220,Maansa,रुजामृतप्राणीमांस,
2639,State_of_life_cycle,मृत्यु,
2222,Roga,रुजा,
2223,Maansa,क्लिन्नमांस,
2224,State,कृश,
2225,Animal,कृशप्राणी,
2226,State_of_dosha,उत्क्लेश,
2227,Maansa,कृशप्राणीमांस,
2228,Bird,पुंविहङ्ग,
2229,Bird,स्त्रीविहङ्ग,
2230,Animal,पुंचतुष्पद,
2231,Animal,स्त्रीचतुष्पद,
2232,Maansa,स्त्रीचतुष्पदमांस,
2233,Maansa,पुंचतुष्पदमांस,
2234,Maansa,पुंविहङ्गमांस,
2235,Maansa,स्त्रीविहङ्गमांस,
2236,Maansa,विहङ्गमांस,
2237,Maansa,चतुष्पदमांस,
2238,Maansa,पक्षीमांस,
2239,Maansa,प्राणीमांस,
2476,Maansa,पुंप्राणिपरार्द्धमांस,
2477,Maansa,पुंप्राणिपूर्वार्द्धमांस,
2480,Maansa,स्त्रीप्राणिपरार्द्धमांस,
2481,Maansa,स्त्रीप्राणिपूर्वार्द्धमांस,
2482,Animal,पुंप्राणिन्,
2483,Animal,स्त्रीप्राणिन्,
2241,Antaraadhi_gpob,देहमध्य,
2242,Qualifier,प्राय,
2243,Antaraadhi_gpob,प्राणीदेहमध्य,
2244,Antaraadhi_gpob,पक्षीदेहमध्य,
2245,Greevaa_gpob,पक्षीग्रीवा,
2266,Anda_gpob,पक्ष्याण्ड,
2267,Skandha_gpob,पक्षिस्कन्ध,
2268,Kukshii_gpob,पक्षिकुक्षी,
2269,Paada_gpob,पक्षिपाद,
2270,Paani_gpob,पक्षिपाणी,
2271,Katii_gpob,पक्षिकटी,
2272,Ura_gpob,पक्ष्योरस्,
2273,Udara_gpob,पक्ष्योदर,
2274,Prishtha_gpob,पक्षिपृष्ठ,
2275,Tvac_gpob,पक्षित्वक्,
2276,Antra_gpob,पक्ष्यान्त्र,
2277,Yakrit_gpob,पक्षियकृत्,
2278,Bird,धान्यचारिन्पक्षी,
2279,Maansa,धान्यचारिन्पक्षीमांस,
2280,Maansa,मत्स्याशिन्पक्षीमांस,
2281,Bird,मत्स्याशिन्पक्षी,
2282,Bird,फलाशिन्पक्षी,
2283,Maansa,फलाशिन्पक्षीमांस,
2284,Maansa,पलाशिन्पक्षीमांस,
2285,Bird,पलाशिन्पक्षी,
2248,Size_property,अल्पदेह,
2249,Size_property,महादेह,
2251,Animal,महादेहप्राणी,
2253,Animal,अल्पदेहप्राणी,
2254,Maansa,अल्पदेहप्राणीमांस,
2257,Maansa,महादेहप्राणीमांस,
2296,Animal,अल्पमहादेहप्राणी,
2297,Animal,महाअल्पदेहप्राणी,
2298,Maansa,महाअल्पदेहप्राणीमांस,
2299,Maansa,अल्पमहादेहप्राणीमांस,
2099,Matsya_praani,रोहित,
2100,Matsya_praani,रक्तोदर,
2101,Matsya_praani,रक्तमुख,
2102,Matsya_praani,रक्ताक्ष,
2103,Matsya_praani,रक्तपक्षति,
2105,Matsya_praani,झष,
2104,Matsya_praani,कृष्णपुच्छ,
2107,Nija_roga,अर्दित,
2106,Matsya_maansa,रोहितमांस,
2108,Roga,अर्ति,
2198,Anurasa_property,कषाय,
2109,Quantity,नाति,
2110,Shiras_gpob,रोहितमुण्डक,
2484,Nija_roga,ऊर्ध्वजत्रुरोग,
2112,Matsya_praani,शिलिन्ध्र,
2113,Matsya_maansa,शिलिन्ध्रमांस,
2114,Nija_roga,आमवात,
2115,Matsya_praani,भाकुर,
2116,Matsya_maansa,भाकुरमांस,
2385,Karma,विष्टम्भिन्,
2117,Matsya_praani,मोचिका,
2118,Matsya_maansa,मोचिकामांस,
2120,Matsya_maansa,पाठीनमांस,
2119,Matsya_praani,पाठीन,
2121,Internal_property,निद्रालु,
2122,Dhatu_pob,रुधिर,
2124,Matsya_maansa,शृङ्गीमांस,
2123,Matsya_praani,शृङ्गी,
2125,Matsya_praani,इल्लीश,
2126,Matsya_maansa,इल्लीशमांस,
2127,Matsya_praani,शष्कुली,
2128,Matsya_maansa,शष्कुलीमांस,
2129,Matsya_maansa,गर्गरमांस,
2130,Matsya_praani,गर्गर,
2131,Matsya_praani,कविका,
2132,Matsya_maansa,कविकामांस,
2133,Matsya_praani,वर्मि,
2134,Matsya_maansa,वर्मिमांस,
2135,Matsya_praani,दण्ड,
2136,Matsya_maansa,दण्डमांस,
2137,Roga,X1-256950,
2138,State_of_dosha,साधारणवात,
2386,Karma,विष्टम्भिन्,
2140,Matsya_maansa,एरङ्गमांस,
2139,Matsya_praani,एरङ्ग,
2141,Matsya_maansa,महाशफरमांस,
2142,Matsya_praani,महाशफर,
2143,Viirya_property,शिशिर,
2144,Matsya_praani,गरघ्नी,
2145,Matsya_maansa,गरघ्नीमांस,
2146,Matsya_praani,मद्गुर,
2147,Matsya_maansa,मद्गुरमांस,
2148,Matsya_maansa,सपादमांस,
2149,Matsya_praani,सपाद,
2150,Substance,रुचिकर द्रव्य,
2151,Matsya_praani,प्रोष्ठी,
2152,Matsya_maansa,प्रोष्ठीमांस,
2154,Nija_roga,कण्ठरोग,
2153,Nija_roga,आस्यरोग,
2155,Matsya_praani,क्षुद्रमत्स्य,
2156,Matsya_maansa,क्षुद्रमत्स्यमांस,
2157,Karma,लघुपाकिन्,
2160,Shaariira_kriyaabhaava_pob,पुंस्त्व,
2158,Matsya_praani,अतिसूक्ष्ममत्स्य,
2159,Matsya_maansa,अतिसूक्ष्ममत्स्यमांस,
2161,Anda_gpob,मत्स्यगर्भ,
2162,Roga,ग्लानि,
2164,State_of_substance,नव,
2163,Prepared_substance,शुष्कमत्स्य,
2165,Karma,विड्विबन्धिन्,
2485,Prepared_substance,नवशुष्कमत्स्य,
2166,Prepared_substance,दग्धमत्स्य,
2167,Location,कौप,
2168,Matsya_praani,कौपमत्स्य,
2169,Matsya_maansa,कौपमत्स्यमांस,
2170,Location,सरसी,
2171,Matsya_praani,सरोजमत्स्य,
2172,Matsya_maansa,सरोजमत्स्यमांस,
2173,Matsya_praani,नादेयमत्स्य,
2174,Matsya_maansa,नादेयमत्स्यमांस,
2175,Location,नदी,
2176,Karma,स्वल्पवर्चस्,
2186,Matsya_praani,चौण्ड्यसमुद्भवमत्स्य,
2187,Matsya_maansa,चौण्ड्यसमुद्भवमत्स्यमांस,
2188,Location,चौण्ड्य,
2177,Location,तडाग,
2178,Matsya_praani,तडागमत्स्य,
2179,Matsya_maansa,तडागमत्स्यमांस,
2184,Shaariira_kriyaabhaava_pob,मति,
2180,Location,निर्झर,
2181,Matsya_praani,निर्झरमत्स्य,
2182,Matsya_maansa,निर्झरमत्स्यमांस,
2183,Shaariira_kriyaabhaava_pob,आयुस्,
2185,Shaariira_kriyaabhaava_pob,दृष्टि,
2191,Season,शिशिर,
2189,Matsya_praani,कूपजमत्स्य,
2190,Matsya_praani,सारसमत्स्य,
2194,Season,वर्षा,
2192,Season,वसन्त,
2193,Season,ग्रीष्म,
2195,Season,शरद,
2530,Prepared_substance,कृतान्न,
2448,Shaali_dhanya,पुराणशालि,
2449,Prepared_substance,पुराणशालि-भक्त,
2450,Prepared_substance,पुराणशालि-चिपिट,
2586,Dhaanya,कदन्न,
2584,Kshudra_dhanya,कदन्न,
2585,Laghu_guru_guna,सुपच,
2587,Prepared_substance,सर्पियुक्तकदन्न,
2588,Ghrrita,सर्पि,
2451,Prepared_substance,भक्त,
2452,Prepared_substance,अन्न,
2453,Prepared_substance,अन्धस्,
2454,Prepared_substance,कूर,
2456,Prepared_substance,ओदन,
2457,Prepared_substance,भिस्सा,
2458,Prepared_substance,दीदिवि,
2487,Shaali_dhanya,तण्डुल,
2460,Vaari,तोय,
2459,Shaali_dhanya,सुधौततण्डुल,
2461,Quantity,पञ्चगुण,
2486,Prepared_substance,पञ्चगुणतोययुक्त-सुधौततण्डुल,
2488,Substance,पञ्चगुणतोय,
2490,Shiita_ushna_guna,उष्ण,
2489,Prepared_substance,प्रस्रुतभक्त,
2495,Shiita_ushna_guna,शीत,
2493,Dhaavana_sanskaara,धौत,
2494,Prasraavana_sanskaara,प्रस्रुत,
2491,Shaali_dhanya,अधौततण्डुल,
2492,Prepared_substance,अधौत-अस्रुत-भक्त,
2640,Prepared_substance,अस्रुतभक्त,
2500,Dhaanya,शमीधान्य,
2497,Prepared_substance,दालि,
2496,Prepared_substance,दाली,
2507,Prepared_substance,सूप,
2501,Substance,लवण,
2504,Vaari,सलिल,
2502,Substance,आर्द्रक,
2503,Substance,हिङ्गु,
2505,Prepared_substance,सलिलयुक्त-दाली,
2506,Prepared_substance,सिद्धदाली,
2589,Prepared_substance,लवण-आर्द्रक-हिङ्गुयुक्त-सिद्धदाली,
2590,Prepared_substance,शीतसूप,
2591,Qualifier,विशेष,
2508,Substance,निस्तुष-भृष्ट-दाली,
2509,Prepared_substance,निस्तुष-भृष्ट-दाली-सूप,
3273,Prepared_substance,निस्तुष-दाली,
2510,Prepared_substance,कृशरा,
2511,Prepared_substance,लवण-आर्द्रक-हिङ्गु-सलिल-दालियुक्त-तण्डुल,
2512,Shaariira_kriyaabhaava_pob,बुद्धि,
2513,Ghrrita,घृत,
2514,Substance,हरिद्रा,
2515,Prepared_substance,माषवटी,
2516,Prepared_substance,घृत-हरिद्रायुक्त-माषवटी,
2517,Prepared_substance,घृतभर्जित-घृत-हरिद्रायुक्त-माषवटी,
2519,Shaali_dhanya,निर्धौततण्डुल,
2518,Prepared_substance,निर्धौततण्डुलयुक्त-घृतभर्जित-घृत-हरिद्रायुक्त-माषवटी,
2520,Prepared_substance,भर्जित-निर्धौततण्डुलयुक्त-घृतभर्जित-घृत-हरिद्रायुक्त-माषवटी,
2522,Vaari,जल,
2521,Prepared_substance,जलयुक्त-भर्जित-निर्धौततण्डुलयुक्त-घृतभर्जित-घृत-हरिद्रायुक्त-माषवटी,
2523,Prepared_substance,पक्व-जलयुक्त-भर्जित-निर्धौततण्डुलयुक्त-घृतभर्जित-घृत-हरिद्रायुक्त-माषवटी,
2525,Prepared_substance,लवण-आर्द्रक-हिङ्गुयुक्त-पक्व-जलयुक्त-भर्जित-निर्धौततण्डुलयुक्त-घृतभर्जित-घृत-हरिद्रायुक्त-माषवटी,
2526,Prepared_substance,तापहरी,
2527,Prepared_substance,पायस,
2529,Prepared_substance,क्षीरिका,
2528,Prepared_substance,परमान्न,
2531,Dugdha,दुग्ध,
2534,Prepared_substance,घृत-अक्त-तण्डुल,
2537,Prepared_substance,घृत-अक्त-तण्डुलयुक्त-अर्द्धपक्व-शुद्धदुग्ध,
2532,Dugdha,शुद्धदुग्ध,
2533,Prepared_substance,अर्द्धपक्व-दुग्ध,
2535,Qualifier,अर्द्ध,
2536,Prepared_substance,अर्द्धपक्व-शुद्ध-दुग्ध,
2538,Prepared_substance,पक्व-घृत-अक्त-तण्डुलयुक्त-अर्द्धपक्व-शुद्धदुग्ध,
2540,Substance,सिता,
2541,Ghrrita,आज्य,
2539,Prepared_substance,सिता-आज्य-युक्त-पक्व-घृत-अक्त-तण्डुलयुक्त-अर्द्धपक्व-शुद्धदुग्ध,
2542,Shaariirika_dosha,मारुत,
2543,Substance,नारिकेर,
2546,Dugdha,गोपयस्,
2547,Prepared_substance,छिन्न-तनु-नारिकेर-युक्त-सिता-गव्याज्य-युक्त-गोपयस्,
2544,Substance,तनु-नारिकेर,
2545,Substance,छिन्न-तनु-नारिकेर,
2549,Prepared_substance,नारिकेरक्षीरी,
2548,Ghrrita,गव्याज्य,
2731,Paachana_maadhyama,मृदु-अग्नि,
2550,Degree,अति,
2551,Degree,सु,
2552,Prepared_substance,समिता,
2553,Prepared_substance,समितावर्तिका,
2554,Prepared_substance,शुष्क-सुसूक्ष्म-समितावर्तिका,
2555,Size_property,सुसूक्ष्म,
3274,Prepared_substance,सुसूक्ष्म-समितावर्तिका,
2556,Prepared_substance,क्षीर-युक्त-शुष्क-सुसूक्ष्म-समितावर्तिका,
2557,Prepared_substance,सेविका,
2558,Dugdha,क्षीर,
2559,Prepared_substance,पक्व-क्षीर-युक्त-शुष्क-सुसूक्ष्म-समितावर्तिका,
2560,Karma,सन्धिकर,
2592,Quantity,अतिमात्रा,
2594,Dhaanya,धवल-गोधूम,
2595,Prepared_substance,धौत-धवल-गोधूम,
2599,Prepared_substance,कुट्टित-धौत-धवल-गोधूम,
2600,Prepared_substance,शोषित-कुट्टित-धौत-धवल-गोधूम,
2601,Prepared_substance,प्रोक्षित-शोषित-कुट्टित-धौत-धवल-गोधूम,
3275,Prepared_substance,यन्त्रनिष्पष्ट-प्रोक्षित-शोषित-कुट्टित-धौत-धवल-गोधूम,
2658,Property,कोमल,
2603,Prepared_substance,मर्दित-समिता,
2604,Qualifier,साधु,
2605,Vaari,वारि,
2606,Prepared_substance,वारिकोमलसमिता,
2607,Prepared_substance,हस्तचालित-मर्दित-समिता,
2609,Prepared_substance,प्रसारित-हस्तचालित-मर्दित-समिता,
2659,Prepared_substance,लोप्त्रि,
2660,Prepared_substance,प्रसारित-लोप्त्रि,
2610,Cooking_vessel,अधोमुखघट,
2691,Prepared_substance,प्रक्षिप्त-प्रसारित-हस्तचालित-मर्दित-समिता,
2692,Qualifier,बहिस्,
2611,Prepared_substance,मण्डक,
3276,Paachana_maadhyama,मृदु-वह्नि,
2612,Prepared_substance,आज्य-खण्ड-सह-दुग्ध,
2613,Substance,खण्ड,
2642,Prepared_substance,सिद्धमांस,
2643,Prepared_substance,तक्रवटक,
2614,Degree,अतीव,
2615,Prepared_substance,समिता-पर्पटिका,
3277,Prepared_substance,अतीव-तनु-समिता-पर्पटिका,
2616,Cooking_vessel,तप्तक,
2617,Prepared_substance,पोलिका,
2618,Prepared_substance,लप्सिका,
2619,Prepared_substance,लप्सिकायुक्तपोलिका,
2623,Dugdha,पयस्,
2620,Prepared_substance,सर्पिभृष्ट-समिता,
2621,Prepared_substance,शर्करा-पयस्-युक्त-सर्पिभृष्ट-समिता,
2622,Substance,शर्करा,
2624,Substance,लवङ्ग,
2625,Substance,मरिच,
2626,Prepared_substance,घनीभूत-शर्करा-पयस्-युक्त-सर्पिभृष्ट-समिता,
2627,Substance,तृप्तिकरद्रव्य,
2628,Prepared_substance,शुष्कगोधूम,
2629,Prepared_substance,शुष्कगोधूम-चूर्ण,
2630,Prepared_substance,शुष्कगोधूम-चूर्ण-पोलिका,
3279,Size_property,पुष्ट,
3278,Prepared_substance,पुष्टा-शुष्कगोधूम-चूर्ण-पोलिका,
2646,Degree,भूरि,
2645,Prepared_substance,तप्तकपाचित-पुष्ट-शुष्कगोधूम-पोलिका,
2644,Prepared_substance,रोटिका,
2647,Karma,धातुवर्द्धन,
2648,Prepared_substance,अम्बुयुक्त-शुष्कगोधूमचूर्ण,
2649,Vaari,अम्बु,
2650,Prepared_substance,मर्दित-अम्बुयुक्त-शुष्कगोधूमचूर्ण,
2651,Degree,गाढ,
2652,Prepared_substance,वटक,
2653,Prepared_substance,वटकीकृत-मर्दित-अम्बुयुक्त-शुष्कगोधूमचूर्ण,
2655,Qualifier,शनैस्,
2654,Prepared_substance,अङ्गारकर्कटी,
